Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
05/06/2025 13:39,1-2215,Sale,,10129,Filled croissants,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
05/06/2025 13:39,1-2215,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
05/06/2025 12:41,1-2214,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
05/06/2025 10:09,1-2213,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 17:18,1-2212,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 17:17,1-2211,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 16:19,1-2210,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:12,1-2209,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:12,1-2208,Sale,,10035,Sandwich,,,1.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:11,1-2207,Sale,,10041,Americana,,,1.000,9.50,0.00,9.50,0.00,9.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:11,1-2207,Sale,,10083,Latte,,Salted caramel,3.000,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:11,1-2207,Sale,Drinks fridge,10026,Dr Pepper 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 15:11,1-2207,Sale,Drinks fridge,10127,Trip,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:28,1-2206,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:28,1-2206,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:16,1-2205,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:16,1-2205,Sale,,10098,Cooler,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:16,1-2205,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 14:16,1-2205,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:26,1-2204,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:19,1-2203,Sale,Drinks fridge,10108,Sanpalagrino,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:19,1-2203,Sale,,10035,Sandwich,,,1.000,5.50,0.00,5.50,0.00,5.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:18,1-2202,Sale,,10058,Americano,,Cold milk,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:18,1-2202,Sale,,10005,Hot chocolate,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:18,1-2202,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 13:18,1-2202,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:35,1-2201,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:35,1-2201,Sale,,10079,Crumble slice,,,1.000,20.00,0.00,20.00,0.00,20.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:35,1-2201,Sale,,10095,Milkshake,,"Biscoff, Whipped cream",1.000,4.50,0.00,4.50,0.00,4.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:35,1-2201,Sale,,10058,Americano,,Cold milk,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:35,1-2201,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:33,1-2200,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
04/06/2025 11:33,1-2200,Sale,,10001,Cappuccino,,,1.000,3.50,3.50,0.00,0.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 16:41,1-2199,Sale,,10083,Latte,,Biscoff,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 14:07,1-2198,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 14:07,1-2198,Sale,,10095,Milkshake,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:58,1-2197,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:55,1-2196,Sale,,10130,Floater,,,1.000,3.80,0.00,3.80,0.00,3.80,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:55,1-2196,Sale,Drinks fridge,10026,Dr Pepper 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:55,1-2196,Sale,,10129,Filled croissants,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:32,1-2195,Sale,,10042,MYO sandwich,,,1.000,5.00,0.00,5.00,5.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:32,1-2195,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:32,1-2195,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:32,1-2195,Sale,,10112,Egg Bacon & sausage,,,1.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:32,1-2195,Sale,,10095,Milkshake,,Pistachio,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:26,1-2194,Sale,,10011,Bacon bap,,Baguette,1.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:26,1-2194,Sale,,10042,MYO sandwich,,,1.000,5.00,0.00,5.00,5.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:26,1-2194,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 13:26,1-2194,Sale,,10058,Americano,,Steamed milk,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 12:16,1-2193,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 12:16,1-2193,Sale,,10015,Misc,,,1.000,0.50,0.00,0.50,0.00,0.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 11:40,1-2192,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 10:59,1-2191,Sale,,10040,PENKEY BLTs,,,1.000,8.95,0.00,8.95,0.00,8.95,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 10:59,1-2191,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
02/06/2025 10:59,1-2191,Sale,Snacks,10085,Kinda,,,1.000,1.00,0.00,1.00,1.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 20:19,1-2190,Sale,,10129,Filled croissants,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 15:54,1-2189,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 15:27,1-2188,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 15:05,1-2187,Sale,Retail food,10092,Strawberries,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 13:53,1-2186,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:51,1-2185,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:51,1-2185,Sale,,10010,Sausage bap,,"Baguette, Sausage, Bacon",1.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:43,1-2184,Sale,Drinks fridge,10009,Rio,,,2.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:43,1-2184,Sale,Retail food,10092,Strawberries,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:43,1-2184,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:32,1-2183,Sale,,10011,Bacon bap,,"Egg, Baguette",1.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:32,1-2183,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:24,1-2182,Sale,,10035,Sandwich,,,1.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:21,1-2181,Sale,,10010,Sausage bap,,Sausage,1.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 12:07,1-2180,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:51,1-2179,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:51,1-2179,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:51,1-2179,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:22,1-2178,Sale,,10095,Milkshake,,Whipped cream,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:22,1-2178,Sale,Snacks,10085,Kinda,,,1.000,2.00,0.00,2.00,1.00,1.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:17,1-2177,Sale,,10041,Americana,,,1.000,9.50,0.00,9.50,0.00,9.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:17,1-2177,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:17,1-2177,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:00,1-2176,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:00,1-2176,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:00,1-2176,Sale,Retail food,10032,Local Chutney,,,1.000,3.75,0.00,3.75,0.00,3.75,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 11:00,1-2176,Sale,Retail food,10032,Local Chutney,,,1.000,5.80,0.00,5.80,0.00,5.80,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 10:47,1-2175,Sale,,10095,Milkshake,,"Whipped cream, Salted caramel",1.000,4.50,0.00,4.50,0.00,4.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 10:47,1-2175,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/05/2025 10:47,1-2175,Sale,Drinks fridge,10009,Rio,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 17:21,1-2174,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 16:15,1-2173,Sale,,10111,Iced tea,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:19,1-2172,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:19,1-2171,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:19,1-2170,Sale,,10035,Sandwich,,,1.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:19,1-2170,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:14,1-2169,Sale,,10083,Latte,,Salted caramel,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 15:14,1-2169,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 14:17,1-2168,Sale,,10027,Croissant,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 13:49,1-2167,Sale,,10003,Espresso,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 13:49,1-2167,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/05/2025 10:54,1-2166,Sale,,10083,Latte,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 16:20,1-2165,Sale,,10015,Misc,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 15:32,1-2164,Sale,,10015,Misc,,,1.000,3.80,0.00,3.80,0.00,3.80,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 15:32,1-2164,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 15:32,1-2164,Sale,,10011,Bacon bap,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 15:32,1-2164,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 14:28,1-2163,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 14:09,1-2162,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 13:10,1-2161,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 13:10,1-2161,Sale,Drinks fridge,10091,Fruit shoot,,,1.000,1.25,0.00,1.25,0.00,1.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 13:10,1-2161,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:50,1-2160,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:20,1-2159,Sale,,10000,Crisps,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:20,1-2159,Sale,,10011,Bacon bap,,Sausage,1.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:20,1-2159,Sale,,10011,Bacon bap,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:20,1-2159,Sale,,10000,Crisps,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:00,1-2158,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:00,1-2158,Sale,,10008,Diet pepsi 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 12:00,1-2158,Sale,Drinks fridge,10026,Dr Pepper 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 11:29,1-2157,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 11:29,1-2157,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 11:13,1-2156,Sale,Retail food,10031,Cheese,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 11:13,1-2156,Sale,,10010,Sausage bap,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
29/05/2025 11:13,1-2156,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 17:15,1-2155,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 16:17,1-2154,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 15:32,1-2153,Sale,,10083,Latte,,Salted caramel,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 15:32,1-2153,Sale,,10011,Bacon bap,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 15:32,1-2153,Sale,,10027,Croissant,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 15:32,1-2153,Sale,,10015,Misc,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:40,1-2152,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:40,1-2152,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:31,1-2151,Sale,Gifts,10064,Gifts Jane,,,1.000,40.00,0.00,40.00,0.00,40.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:31,1-2150,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:29,1-2149,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 14:29,1-2149,Sale,Snacks,10025,Biscuits,,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:45,1-2148,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:45,1-2148,Sale,Snacks,10085,Kinda,,,1.000,1.00,0.00,1.00,1.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:45,1-2148,Sale,,10060,Cake,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:40,1-2147,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:40,1-2147,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:05,1-2146,Sale,,10040,PENKEY BLTs,,,1.000,8.95,0.00,8.95,0.00,8.95,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 13:05,1-2146,Sale,Snacks,10085,Kinda,,,1.000,1.00,0.00,1.00,1.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/05/2025 11:57,1-2145,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 14:14,1-2144,Refund,,10083,Latte,,Vanilla,-1.000,-4.00,0.00,-4.00,-0.00,-4.00,-0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 14:12,1-2143,Sale,,10083,Latte,,Vanilla,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 14:12,1-2142,Sale,,10083,Latte,,Vanilla,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 13:58,1-2141,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 13:08,1-2140,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 12:52,1-2139,Sale,,10040,PENKEY BLTs,,,1.000,8.95,0.00,8.95,0.00,8.95,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 12:52,1-2139,Sale,,10011,Bacon bap,,Bacon,1.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 12:52,1-2139,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 12:52,1-2139,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 11:57,1-2138,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/05/2025 11:57,1-2138,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
